Date,Year,Month,Day,Open,High,Low,Close
11/24/09,2009,11,Tuesday,10451.25,10453.97,10359.58,10433.71
11/23/09,2009,11,Monday,10320.13,10495.61,10320.05,10450.95
11/20/09,2009,11,Friday,10327.91,10342.72,10271.68,10318.16
11/19/09,2009,11,Thursday,10425.33,10425.33,10256.11,10332.44
11/18/09,2009,11,Wednesday,10426.27,10432.66,10360.1,10426.31
11/17/09,2009,11,Tuesday,10404.77,10438.17,10361.99,10437.42
11/16/09,2009,11,Monday,10267.53,10434.24,10267.45,10406.96
11/13/09,2009,11,Friday,10197.85,10305.69,10192.03,10270.47
11/12/09,2009,11,Thursday,10289.82,10321.64,10171.24,10197.47
11/11/09,2009,11,Wednesday,10247.42,10341.97,10246.14,10291.26
11/10/09,2009,11,Tuesday,10223.01,10260.8,10197.69,10246.97
11/9/09,2009,11,Monday,10020.62,10228.23,10020.62,10226.94
11/6/09,2009,11,Friday,10001.35,10044.5,9936.81,10023.42
11/5/09,2009,11,Thursday,9807.8,10013.07,9807.8,10005.96
11/4/09,2009,11,Wednesday,9767.3,9928.04,9767.14,9802.14
11/3/09,2009,11,Tuesday,9787.47,9787.47,9703.89,9771.91
11/2/09,2009,11,Monday,9712.13,9858.59,9678.95,9789.44
10/30/09,2009,10,Friday,9961.52,9962.13,9684.54,9712.73
10/29/09,2009,10,Thursday,9762.91,9969.91,9759.13,9962.58
10/28/09,2009,10,Wednesday,9881.11,9902.42,9758.08,9762.69
10/27/09,2009,10,Tuesday,9868.34,9947.54,9837.96,9882.17
10/26/09,2009,10,Monday,9972.33,10072.32,9849.45,9867.96
10/23/09,2009,10,Friday,10099.9,10109.57,9932.5,9972.18
10/22/09,2009,10,Thursday,9946.18,10105.19,9916.78,10081.31
10/21/09,2009,10,Wednesday,10038.84,10119.47,9943.76,9949.36
10/20/09,2009,10,Tuesday,10092.42,10098.39,9992.81,10041.48
10/19/09,2009,10,Monday,9996.67,10117.96,9995.15,10092.19
10/16/09,2009,10,Friday,10061.36,10061.66,9939.91,9995.91
10/15/09,2009,10,Thursday,10014.88,10062.94,9977.47,10062.94
10/14/09,2009,10,Wednesday,9873.55,10027.73,9873.48,10015.86
10/13/09,2009,10,Tuesday,9883.98,9895.09,9815.06,9871.06
10/12/09,2009,10,Monday,9865.24,9931.82,9849.37,9885.8
10/9/09,2009,10,Friday,9786.04,9865.01,9764.88,9864.94
10/8/09,2009,10,Thursday,9728.22,9836.67,9728.07,9786.87
10/7/09,2009,10,Wednesday,9725.69,9740.32,9675.62,9725.58
10/6/09,2009,10,Tuesday,9601.26,9774.32,9601.26,9731.25
10/5/09,2009,10,Monday,9488.73,9625.06,9481.09,9599.75
10/2/09,2009,10,Friday,9507.62,9524.78,9430.08,9487.67
10/1/09,2009,10,Thursday,9711.6,9711.67,9500.37,9509.28
9/30/09,2009,9,Wednesday,9741.83,9776.82,9608.59,9712.28
9/29/09,2009,9,Tuesday,9789.74,9834.48,9739.11,9742.2
9/28/09,2009,9,Monday,9663.23,9823.67,9663.23,9789.36
9/25/09,2009,9,Friday,9706.68,9735.93,9641.01,9665.19
9/24/09,2009,9,Thursday,9749.99,9805.39,9666.03,9707.44
9/23/09,2009,9,Wednesday,9830.63,9917.99,9740.84,9748.55
9/22/09,2009,9,Tuesday,9779.61,9843.4,9771.91,9829.87
9/21/09,2009,9,Monday,9818.61,9818.69,9725.88,9778.86
9/18/09,2009,9,Friday,9784.75,9847.71,9784.68,9820.2
9/17/09,2009,9,Thursday,9789.82,9854.58,9749.46,9783.92
9/16/09,2009,9,Wednesday,9683.71,9799.72,9679.18,9791.71
9/15/09,2009,9,Tuesday,9626.42,9713.71,9580.93,9683.41
9/14/09,2009,9,Monday,9598.08,9631.11,9535.96,9626.8
9/11/09,2009,9,Friday,9625.44,9649.85,9571.56,9605.41
9/10/09,2009,9,Thursday,9546.54,9633,9508.22,9627.48
9/9/09,2009,9,Wednesday,9496.59,9577.22,9476.18,9547.22
9/8/09,2009,9,Tuesday,9440.13,9511.02,9439.98,9497.34
9/4/09,2009,9,Friday,9345.36,9445.72,9321.63,9441.27
9/3/09,2009,9,Thursday,9282.03,9350.27,9252.93,9344.61
9/2/09,2009,9,Wednesday,9306.21,9330.93,9262.3,9280.67
9/1/09,2009,9,Tuesday,9492.32,9557.95,9292.08,9310.6
8/31/09,2009,8,Monday,9542.91,9543.06,9436.13,9496.28
8/28/09,2009,8,Friday,9582.74,9630.2,9495.98,9544.2
8/27/09,2009,8,Thursday,9541.63,9609.72,9459.4,9580.63
8/26/09,2009,8,Wednesday,9538.61,9582.97,9485.78,9543.52
8/25/09,2009,8,Tuesday,9509.21,9620,9508.98,9539.29
8/24/09,2009,8,Monday,9506.18,9587.73,9486.23,9509.28
8/21/09,2009,8,Friday,9347.86,9519.11,9347.25,9505.96
8/20/09,2009,8,Thursday,9278.55,9363.95,9267.97,9350.05
8/19/09,2009,8,Wednesday,9208.68,9313.09,9131.94,9279.16
8/18/09,2009,8,Tuesday,9134.36,9233.51,9134.36,9217.94
8/17/09,2009,8,Monday,9313.85,9313.85,9116.52,9135.34
8/14/09,2009,8,Friday,9398.04,9401.97,9232.83,9321.4
8/13/09,2009,8,Thursday,9362.29,9406.5,9305.31,9398.19
8/12/09,2009,8,Wednesday,9236.06,9424.11,9221.02,9361.61
8/11/09,2009,8,Tuesday,9334.33,9334.33,9216.88,9241.45
8/10/09,2009,8,Monday,9368.41,9371.96,9290.34,9337.95
8/7/09,2009,8,Friday,9258.45,9437.71,9258.45,9370.07
8/6/09,2009,8,Thursday,9277.19,9325.11,9208.8,9256.26
8/5/09,2009,8,Wednesday,9315.36,9318.08,9206.45,9280.97
8/4/09,2009,8,Tuesday,9285.05,9321.1,9250.74,9320.19
8/3/09,2009,8,Monday,9173.65,9298.43,9173.65,9286.56
7/31/09,2009,7,Friday,9154.61,9218.77,9133.45,9171.61
7/30/09,2009,7,Thursday,9072.84,9246.43,9072.61,9154.46
7/29/09,2009,7,Wednesday,9092.34,9094.83,9014.19,9070.72
7/28/09,2009,7,Tuesday,9106.92,9124.91,9007.47,9096.72
7/27/09,2009,7,Monday,9093.09,9123.4,9034.52,9108.51
7/24/09,2009,7,Friday,9066.11,9100.88,9007.39,9093.24
7/23/09,2009,7,Thursday,8882.31,9096.72,8866.44,9069.29
7/22/09,2009,7,Wednesday,8912.39,8949.8,8860.32,8881.26
7/21/09,2009,7,Tuesday,8848.15,8927.13,8811.27,8915.94
7/20/09,2009,7,Monday,8746.05,8854.8,8745.9,8848.15
7/17/09,2009,7,Friday,8711.89,8754.29,8674.41,8743.94
7/16/09,2009,7,Thursday,8612.66,8739.55,8584.4,8711.82
7/15/09,2009,7,Wednesday,8363.95,8628.23,8363.95,8616.21
7/14/09,2009,7,Tuesday,8331.37,8361.23,8285.2,8359.49
7/13/09,2009,7,Monday,8146.82,8331.68,8130.42,8331.68
7/10/09,2009,7,Friday,8182.49,8183.85,8093.31,8146.52
7/9/09,2009,7,Thursday,8179.01,8228.67,8145.31,8183.17
7/8/09,2009,7,Wednesday,8157.02,8219.52,8087.19,8178.41
7/7/09,2009,7,Tuesday,8324.95,8326.31,8154.38,8163.6
7/6/09,2009,7,Monday,8279.3,8327.97,8205.99,8324.87
7/2/09,2009,7,Thursday,8503,8503.23,8280.74,8280.74
7/1/09,2009,7,Wednesday,8447.53,8580.47,8447.53,8504.06
6/30/09,2009,6,Tuesday,8528.93,8560.44,8393.95,8447
6/29/09,2009,6,Monday,8440.13,8533.23,8429.09,8529.38
6/26/09,2009,6,Friday,8468.54,8468.77,8401.36,8438.39
6/25/09,2009,6,Thursday,8299.25,8490.46,8259.43,8472.4
6/24/09,2009,6,Wednesday,8323.51,8428.41,8259.88,8299.86
6/23/09,2009,6,Tuesday,8340.44,8370.9,8286.41,8322.91
6/22/09,2009,6,Monday,8538.52,8538.83,8334.55,8339.01
6/19/09,2009,6,Friday,8556.96,8616.59,8496.73,8539.73
6/18/09,2009,6,Thursday,8496.73,8590.52,8475.12,8555.6
6/17/09,2009,6,Wednesday,8504.36,8563.01,8461.29,8497.18
6/16/09,2009,6,Tuesday,8612.44,8643.65,8499.38,8504.67
6/15/09,2009,6,Monday,8798.5,8798.5,8577.9,8612.13
6/12/09,2009,6,Friday,8770.01,8805.53,8716.73,8799.26
6/11/09,2009,6,Thursday,8736.23,8877.93,8736.23,8770.92
6/10/09,2009,6,Wednesday,8763.66,8834.93,8639.95,8739.02
6/9/09,2009,6,Tuesday,8764.83,8803.26,8725.12,8763.06
6/8/09,2009,6,Monday,8759.35,8823.97,8633.07,8764.49
6/5/09,2009,6,Friday,8751.75,8839.4,8700.41,8763.13
6/4/09,2009,6,Thursday,8665.72,8751.25,8634.57,8750.24
6/3/09,2009,6,Wednesday,8740.07,8740.39,8598.38,8675.28
6/2/09,2009,6,Tuesday,8721.6,8787.13,8693.72,8740.87
6/1/09,2009,6,Monday,8501.53,8760.7,8501.29,8721.44
5/29/09,2009,5,Friday,8404.04,8522.95,8368.52,8500.33
5/28/09,2009,5,Thursday,8300.5,8434.62,8246.58,8403.8
5/27/09,2009,5,Wednesday,8473.65,8496.59,8289.35,8300.02
5/26/09,2009,5,Tuesday,8275.33,8495.71,8226.9,8473.49
5/22/09,2009,5,Friday,8292.21,8364.14,8257.17,8277.32
5/21/09,2009,5,Thursday,8416.07,8416.15,8221.01,8292.13
5/20/09,2009,5,Wednesday,8471.82,8591.93,8405.47,8422.04
5/19/09,2009,5,Tuesday,8502.48,8538.01,8463.54,8474.85
5/18/09,2009,5,Monday,8270.15,8511.88,8270.15,8504.08
5/15/09,2009,5,Friday,8326.22,8394.96,8230.17,8268.64
5/14/09,2009,5,Thursday,8285.92,8376.64,8273.9,8331.32
5/13/09,2009,5,Wednesday,8461.8,8462.04,8262.43,8284.89
5/12/09,2009,5,Tuesday,8419.17,8517.46,8365.65,8469.11
5/11/09,2009,5,Monday,8569.23,8569.23,8410.33,8418.77
5/8/09,2009,5,Friday,8410.73,8587.55,8410.73,8574.65
5/7/09,2009,5,Thursday,8513.56,8577.19,8358,8409.85
5/6/09,2009,5,Wednesday,8403.48,8518.57,8403,8512.28
5/5/09,2009,5,Tuesday,8425.55,8458.12,8362.78,8410.65
5/4/09,2009,5,Monday,8213.6,8434.86,8213.6,8426.74
5/1/09,2009,5,Friday,8167.41,8219.81,8099.31,8212.41
4/30/09,2009,4,Thursday,8188.51,8307.51,8136.9,8168.12
4/29/09,2009,4,Wednesday,8018.31,8257.57,8017.91,8185.73
4/28/09,2009,4,Tuesday,8023.56,8091.66,7938.98,8016.95
4/27/09,2009,4,Monday,8073.82,8122.56,7987.16,8025
4/24/09,2009,4,Friday,7957.45,8127.5,7957.45,8076.29
4/23/09,2009,4,Thursday,7886.81,7979.44,7804.21,7957.06
4/22/09,2009,4,Wednesday,7964.78,8044.83,7868.01,7886.57
4/21/09,2009,4,Tuesday,7841.73,7979.2,7791.95,7969.56
4/20/09,2009,4,Monday,8128.94,8128.94,7840.45,7841.73
4/17/09,2009,4,Friday,8125.43,8190.66,8086.88,8131.33
4/16/09,2009,4,Thursday,8029.14,8168.12,7962.71,8125.43
4/15/09,2009,4,Wednesday,7914.92,8041.32,7870.48,8029.62
4/14/09,2009,4,Tuesday,8057.41,8057.41,7902.26,7920.18
4/13/09,2009,4,Monday,8082.02,8113.41,7963.75,8057.81
4/9/09,2009,4,Thursday,7839.89,8087.28,7839.89,8083.38
4/8/09,2009,4,Wednesday,7788.68,7887.52,7750.85,7837.11
4/7/09,2009,4,Tuesday,7968.92,7969.08,7762.08,7789.56
4/6/09,2009,4,Monday,8016.16,8016.16,7862.2,7975.85
4/3/09,2009,4,Friday,7980.63,8019.5,7897.24,8017.59
4/2/09,2009,4,Thursday,7763.99,8075.73,7763.99,7978.08
4/1/09,2009,4,Wednesday,7606.13,7789,7483.87,7761.6
3/31/09,2009,3,Tuesday,7523.77,7725.36,7523.45,7608.92
3/30/09,2009,3,Monday,7773.31,7773.39,7437.59,7522.02
3/27/09,2009,3,Friday,7922.57,7922.57,7735.95,7776.18
3/26/09,2009,3,Thursday,7752.36,7931.33,7752.28,7924.56
3/25/09,2009,3,Wednesday,7659.81,7863.63,7550.06,7749.81
3/24/09,2009,3,Tuesday,7773.47,7796.57,7646.99,7659.97
3/23/09,2009,3,Monday,7279.25,7780.72,7278.78,7775.86
3/20/09,2009,3,Friday,7402.31,7460.93,7257.83,7278.38
3/19/09,2009,3,Thursday,7489.68,7548.46,7369.26,7400.8
3/18/09,2009,3,Wednesday,7395.7,7571.64,7257.27,7486.58
3/17/09,2009,3,Tuesday,7218,7396.81,7172.05,7395.7
3/16/09,2009,3,Monday,7225.33,7392.91,7206.85,7216.97
3/13/09,2009,3,Friday,7167.35,7242.62,7105.86,7223.98
3/12/09,2009,3,Thursday,6932.39,7184.71,6872.25,7170.06
3/11/09,2009,3,Wednesday,6923.13,7015.06,6867.55,6930.4
3/10/09,2009,3,Tuesday,6547.01,6926.49,6546.61,6926.49
3/9/09,2009,3,Monday,6625.74,6709.61,6516.86,6547.05
3/6/09,2009,3,Friday,6595.16,6755.17,6469.95,6626.94
3/5/09,2009,3,Thursday,6874.01,6874.01,6544.1,6594.44
3/4/09,2009,3,Wednesday,6726.5,6979.22,6726.42,6875.84
3/3/09,2009,3,Tuesday,6764.81,6855.29,6705.63,6726.02
3/2/09,2009,3,Monday,7056.48,7058.95,6755.17,6763.29
2/27/09,2009,2,Friday,7180.97,7195.46,7033.62,7062.93
2/26/09,2009,2,Thursday,7269.06,7402.31,7173.56,7182.08
2/25/09,2009,2,Wednesday,7349.58,7404.94,7156.68,7270.89
2/24/09,2009,2,Tuesday,7115.34,7378.97,7114.3,7350.94
2/23/09,2009,2,Monday,7365.99,7441.02,7105.94,7114.78
2/20/09,2009,2,Friday,7461.49,7469.29,7249.47,7365.67
2/19/09,2009,2,Thursday,7555.23,7614.97,7447.55,7465.95
2/18/09,2009,2,Wednesday,7546.35,7617.76,7479.97,7555.63
2/17/09,2009,2,Tuesday,7845.63,7845.63,7551.01,7552.6
2/13/09,2009,2,Friday,7933,7970.84,7840.45,7850.41
2/12/09,2009,2,Thursday,7931.97,7938.82,7693.98,7932.76
2/11/09,2009,2,Wednesday,7887.05,7983.74,7852.16,7939.53
2/10/09,2009,2,Tuesday,8269.36,8269.44,7848.74,7888.88
2/9/09,2009,2,Monday,8281.38,8315.07,8196.24,8270.87
2/6/09,2009,2,Friday,8056.38,8312.37,8052.24,8280.59
2/5/09,2009,2,Thursday,7954.83,8107.83,7845.31,8063.07
2/4/09,2009,2,Wednesday,8070.32,8162.15,7929.26,7956.66
2/3/09,2009,2,Tuesday,7936.99,8111.57,7905.52,8078.36
2/2/09,2009,2,Monday,8000.62,8000.62,7867.37,7936.83
1/30/09,2009,1,Friday,8149.01,8195.76,7961.92,8000.86
1/29/09,2009,1,Thursday,8373.06,8373.14,8137.94,8149.01
1/28/09,2009,1,Wednesday,8175.93,8405.87,8175.93,8375.45
1/27/09,2009,1,Tuesday,8117.39,8225.79,8083.14,8174.73
1/26/09,2009,1,Monday,8078.04,8231.68,8023.16,8116.03
1/23/09,2009,1,Friday,8108.79,8152.59,7909.03,8077.56
1/22/09,2009,1,Thursday,8224.43,8224.83,7957.14,8122.8
1/21/09,2009,1,Wednesday,7949.17,8243.55,7936.19,8228.1
1/20/09,2009,1,Tuesday,8279.63,8291.98,7939.93,7949.09
1/16/09,2009,1,Friday,8215.67,8341.2,8109.34,8281.22
1/15/09,2009,1,Thursday,8196.24,8286.16,7995.13,8212.49
1/14/09,2009,1,Wednesday,8446.01,8446.25,8140.72,8200.14
1/13/09,2009,1,Tuesday,8474.61,8522.08,8376.88,8448.56
1/12/09,2009,1,Monday,8599.26,8602.6,8421.08,8473.97
1/9/09,2009,1,Friday,8738.8,8769.62,8576.96,8599.18
1/8/09,2009,1,Thursday,8769.94,8770.02,8651.19,8742.46
1/7/09,2009,1,Wednesday,8996.94,8996.94,8719.92,8769.7
1/6/09,2009,1,Tuesday,8954.57,9088.06,8940.95,9015.1
1/5/09,2009,1,Monday,9027.13,9034.37,8892.36,8952.89
1/2/09,2009,1,Friday,8772.25,9065.28,8760.78,9034.69
12/31/08,2008,12,Wednesday,8666.48,8842.66,8664.89,8776.39
12/30/08,2008,12,Tuesday,8537.85,8700.89,8463.7,8668.39
12/29/08,2008,12,Monday,8528.77,8575.6,8349.24,8483.93
12/26/08,2008,12,Friday,8504.4,8581.58,8434.94,8515.55
12/24/08,2008,12,Wednesday,8428.17,8530.92,8389.7,8468.48
12/23/08,2008,12,Tuesday,8586.67,8647.6,8376.8,8419.49
12/22/08,2008,12,Monday,8598.62,8672.06,8351.79,8519.77
12/19/08,2008,12,Friday,8649.44,8823.78,8499.06,8579.11
12/18/08,2008,12,Thursday,8857.08,8946.36,8516.02,8604.99
12/17/08,2008,12,Wednesday,8816.14,9001.96,8701.13,8824.34
12/16/08,2008,12,Tuesday,8614.31,8985.63,8534.03,8924.14
12/15/08,2008,12,Monday,8659.63,8738.4,8431.04,8564.53
12/12/08,2008,12,Friday,8329.65,8705.43,8272.22,8629.68
12/11/08,2008,12,Thursday,8652.54,8861.86,8480.18,8565.09
12/10/08,2008,12,Wednesday,8787.54,8942.46,8589.86,8761.42
12/9/08,2008,12,Tuesday,8817.33,8978.14,8591.69,8691.33
12/8/08,2008,12,Monday,8829.44,9151.61,8660.03,8934.18
12/5/08,2008,12,Friday,8290.22,8722.47,8084.25,8635.42
12/4/08,2008,12,Thursday,8467.04,8705.98,8222.84,8376.24
12/3/08,2008,12,Wednesday,8242.59,8654.77,8170.19,8591.69
12/2/08,2008,12,Tuesday,8258.84,8490.62,8072.47,8419.09
12/1/08,2008,12,Monday,8603.32,8675.8,8123.04,8149.09
11/28/08,2008,11,Friday,8679.14,8875.32,8597.74,8829.04
11/26/08,2008,11,Wednesday,8310.61,8760.46,8250.8,8726.61
11/25/08,2008,11,Tuesday,8571.3,8682.09,8244.43,8479.47
11/24/08,2008,11,Monday,8196.4,8624.27,8023.32,8443.39
11/21/08,2008,11,Friday,7632.89,8121.45,7392.27,8046.42
11/20/08,2008,11,Thursday,7898.04,8224.35,7464.51,7552.29
11/19/08,2008,11,Wednesday,8412.24,8534.34,7967.33,7997.28
11/18/08,2008,11,Tuesday,8265.69,8540.08,8075.81,8424.75
11/17/08,2008,11,Monday,8401.73,8596.31,8197.12,8273.58
11/14/08,2008,11,Friday,8671.98,8980.93,8421.08,8497.31
11/13/08,2008,11,Thursday,8321.21,8898.41,7947.74,8835.25
11/12/08,2008,11,Wednesday,8511.17,8638.6,8235.66,8282.66
11/11/08,2008,11,Tuesday,8864.32,8867.91,8560.71,8693.96
11/10/08,2008,11,Monday,9114.26,9212.94,8735.61,8870.54
11/7/08,2008,11,Friday,8795.59,9032.24,8661.22,8943.81
11/6/08,2008,11,Thursday,9069.1,9216.37,8607.14,8695.79
11/5/08,2008,11,Wednesday,9512.26,9628.15,9086.06,9139.27
11/4/08,2008,11,Tuesday,9521.26,9711.46,9377.42,9625.28
11/3/08,2008,11,Monday,9338.07,9488.92,9175.03,9319.83
10/31/08,2008,10,Friday,9186.98,9498.48,9014.78,9325.01
10/30/08,2008,10,Thursday,9237.71,9380.36,8916.81,9180.69
10/29/08,2008,10,Wednesday,9047.83,9405.05,8800.61,8990.96
10/28/08,2008,10,Tuesday,8401.65,9112.51,8153.79,9065.12
10/27/08,2008,10,Monday,8259.24,8639.64,8085.37,8175.77
10/24/08,2008,10,Friday,8186.52,8654.93,8088.63,8378.95
10/23/08,2008,10,Thursday,8584.76,8864.48,8200.06,8691.25
10/22/08,2008,10,Wednesday,8821.63,8939.99,8324.07,8519.21
10/21/08,2008,10,Tuesday,9167.38,9380.12,8929.16,9033.66
10/20/08,2008,10,Monday,8990.17,9305.89,8799.49,9265.43
10/17/08,2008,10,Friday,8751.38,9304.38,8640.83,8852.22
10/16/08,2008,10,Thursday,8622.51,9073.64,8176.17,8979.26
10/15/08,2008,10,Wednesday,9145.24,9278.25,8516.5,8577.91
10/14/08,2008,10,Tuesday,9861.28,9924.28,9050.06,9310.99
10/13/08,2008,10,Monday,8871.97,9501.91,8638.6,9387.61
10/10/08,2008,10,Friday,8225.95,8989.13,7773.71,8451.19
10/9/08,2008,10,Thursday,9381.96,9522.77,8523.27,8579.19
10/8/08,2008,10,Wednesday,9178.85,9778.04,9042.97,9258.1
10/7/08,2008,10,Tuesday,10030.69,10205.04,9391.67,9447.11
10/6/08,2008,10,Monday,10035.23,10249.85,9503.1,9955.5
10/3/08,2008,10,Friday,10549.04,10844.69,10261.75,10325.38
10/2/08,2008,10,Thursday,10750.62,10843.1,10368.08,10482.85
10/1/08,2008,10,Wednesday,10772.69,11022.06,10495.99,10831.07
9/30/08,2008,9,Tuesday,10591.89,10922.03,10441.91,10850.66
9/29/08,2008,9,Monday,10980.01,11099.24,10266.76,10365.45
9/26/08,2008,9,Friday,10880.37,11218.48,10781.37,11143.13
9/25/08,2008,9,Thursday,10926.17,11206.05,10799.77,11022.06
9/24/08,2008,9,Wednesday,10839.75,11041.02,10696.38,10825.17
9/23/08,2008,9,Tuesday,11038.23,11214.65,10763.77,10854.17
9/22/08,2008,9,Monday,11280.28,11450.81,10956.43,11015.69
9/19/08,2008,9,Friday,11628.63,11628.63,11072.78,11388.44
9/18/08,2008,9,Thursday,10783.9,11149.07,10403.75,11019.69
9/17/08,2008,9,Wednesday,10886,11068.87,10521.81,10609.66
9/16/08,2008,9,Tuesday,10701.83,11193.12,10604.7,11059.02
9/15/08,2008,9,Monday,11111.54,11352.21,10849.85,10917.51
9/12/08,2008,9,Friday,11323.96,11532.72,11191.08,11421.99
9/11/08,2008,9,Thursday,11125.95,11461.15,11018.72,11433.71
9/10/08,2008,9,Wednesday,11315.98,11453.5,11135.64,11268.92
9/9/08,2008,9,Tuesday,11506.58,11623.5,11209.81,11230.73
9/8/08,2008,9,Monday,11510,11656.64,11264.2,11510.74
9/5/08,2008,9,Friday,11120.57,11301.73,10998.77,11220.96
9/4/08,2008,9,Thursday,11439.74,11511.55,11130.26,11188.23
9/3/08,2008,9,Wednesday,11508.13,11629.69,11328.84,11532.88
9/2/08,2008,9,Tuesday,11718.93,11831.29,11444.79,11516.92
8/29/08,2008,8,Friday,11655.5,11730.49,11508.78,11543.55
8/28/08,2008,8,Thursday,11551.12,11756.46,11493.72,11715.15
8/27/08,2008,8,Wednesday,11404.4,11575.14,11349.69,11502.51
8/26/08,2008,8,Tuesday,11366.87,11483.62,11284.47,11412.87
8/25/08,2008,8,Monday,11550.55,11605.27,11336.82,11386.25
8/22/08,2008,8,Friday,11487.29,11684,11431.68,11628.06
8/21/08,2008,8,Thursday,11325.1,11501.29,11263.63,11430.21
8/20/08,2008,8,Wednesday,11382.17,11511.06,11240.18,11417.43
8/19/08,2008,8,Tuesday,11400.25,11501.45,11260.53,11348.55
8/18/08,2008,8,Monday,11682.86,11744.49,11410.18,11479.39
8/15/08,2008,8,Friday,11644.75,11776.41,11540.05,11659.9
8/14/08,2008,8,Thursday,11438.44,11744.33,11399.84,11615.93
8/13/08,2008,8,Wednesday,11575.79,11689.05,11377.37,11532.96
8/12/08,2008,8,Tuesday,11731.55,11830.39,11541.43,11642.47
8/11/08,2008,8,Monday,11706.55,11933.55,11580.19,11782.35
8/8/08,2008,8,Friday,11410.18,11808.49,11344.23,11734.32
8/7/08,2008,8,Thursday,11545.26,11680.5,11355.63,11431.43
8/6/08,2008,8,Wednesday,11566.75,11745.71,11454.64,11656.07
8/5/08,2008,8,Tuesday,11390.48,11652.24,11303.6,11615.77
8/4/08,2008,8,Monday,11300.02,11449.67,11144.59,11284.15
8/1/08,2008,8,Friday,11449.02,11512.61,11205.41,11326.32
7/31/08,2008,7,Thursday,11449.67,11631.16,11317.69,11378.02
7/30/08,2008,7,Wednesday,11468.4,11681.47,11328.68,11583.69
7/29/08,2008,7,Tuesday,11172.84,11444.05,11086.13,11397.56
7/28/08,2008,7,Monday,11312.81,11439.25,11094.76,11131.08
7/25/08,2008,7,Friday,11398.7,11540.78,11252.47,11370.69
7/24/08,2008,7,Thursday,11619.27,11714.21,11288.79,11349.28
7/23/08,2008,7,Wednesday,11606.89,11820.21,11410.02,11632.38
7/22/08,2008,7,Tuesday,11399.11,11692.79,11273.32,11602.5
7/21/08,2008,7,Monday,11523.03,11663.4,11339.02,11467.34
7/18/08,2008,7,Friday,11491.2,11599.57,11290.5,11496.57
7/17/08,2008,7,Thursday,11308.57,11538.5,11118.46,11446.66
7/16/08,2008,7,Wednesday,10924.76,11308.41,10831.61,11239.28
7/15/08,2008,7,Tuesday,10938.11,11201.67,10731.96,10962.54
7/14/08,2008,7,Monday,11226.99,11299.7,10972.63,11055.19
7/11/08,2008,7,Friday,11083.85,11292.04,10908.64,11100.54
7/10/08,2008,7,Thursday,11164.05,11351.24,11006.01,11229.02
7/9/08,2008,7,Wednesday,11395.53,11505.12,11115.61,11147.44
7/8/08,2008,7,Tuesday,11233.66,11459.52,11101.19,11384.21
7/7/08,2008,7,Monday,11301.49,11477.52,11094.44,11231.96
7/3/08,2008,7,Thursday,11297.34,11396.34,11121.71,11288.54
7/2/08,2008,7,Wednesday,11404.16,11510.41,11180.58,11215.51
7/1/08,2008,7,Tuesday,11233.42,11465.79,11106.65,11382.26
6/30/08,2008,6,Monday,11352.21,11504.55,11226.34,11350.01
6/27/08,2008,6,Friday,11457.16,11556.33,11248.48,11346.51
6/26/08,2008,6,Thursday,11694.42,11775.35,11431.92,11453.42
6/25/08,2008,6,Wednesday,11815.41,12008.7,11683.75,11811.83
6/24/08,2008,6,Tuesday,11797.5,11962.37,11668.53,11807.43
6/23/08,2008,6,Monday,11881.6,11986.96,11731.06,11842.36
6/20/08,2008,6,Friday,12030.03,12078.23,11785.04,11842.69
6/19/08,2008,6,Thursday,12026.21,12188.31,11881.03,12063.09
6/18/08,2008,6,Wednesday,12079.62,12212.33,11947.07,12029.06
6/17/08,2008,6,Tuesday,12307.67,12378.67,12114.41,12160.3
6/16/08,2008,6,Monday,12228.21,12381.44,12139.79,12269.08
6/13/08,2008,6,Friday,12210.78,12376.72,12096.23,12307.35
6/12/08,2008,6,Thursday,12155.91,12337.72,12041.43,12141.58
6/11/08,2008,6,Wednesday,12242.21,12317.2,12029.46,12083.77
6/10/08,2008,6,Tuesday,12207.04,12425.98,12116.58,12289.76
6/9/08,2008,6,Monday,12263.46,12406.36,12102.5,12280.32
6/6/08,2008,6,Friday,12507.15,12559.83,12180.5,12209.81
6/5/08,2008,6,Thursday,12424.68,12652.81,12358.07,12604.45
6/4/08,2008,6,Wednesday,12391.21,12540.37,12283.74,12390.48
6/3/08,2008,6,Tuesday,12543.14,12620.98,12317.61,12402.85
6/2/08,2008,6,Monday,12597.04,12645.4,12385.76,12503.82
5/30/08,2008,5,Friday,12669.67,12750.84,12555.6,12638.32
5/29/08,2008,5,Thursday,12558.61,12760.21,12493.47,12646.22
5/28/08,2008,5,Wednesday,12579.05,12693.77,12437.38,12594.03
5/27/08,2008,5,Tuesday,12475.89,12626.84,12397.56,12548.35
5/23/08,2008,5,Friday,12573.18,12637.43,12420.2,12479.63
5/22/08,2008,5,Thursday,12595.01,12743.68,12515.78,12625.62
5/21/08,2008,5,Wednesday,12846.67,12926.71,12550.39,12601.19
5/20/08,2008,5,Tuesday,12958.06,13002.1,12742.29,12828.68
5/19/08,2008,5,Monday,12976.38,13170.97,12899.19,13028.16
5/16/08,2008,5,Friday,13006.34,13069.52,12860.6,12986.8
5/15/08,2008,5,Thursday,12877.53,13028.16,12798.39,12992.66
5/14/08,2008,5,Wednesday,12880.46,13073.44,12806.21,12898.38
